Id,SalePrice
1775,134408.78748989638
1776,126768.93953409696
1777,113322.87678893145
1778,138338.41116442936
1779,116913.74269964074
1780,174989.46755774482
1781,129519.2017068197
1782,90702.36220386473
1783,134814.04715314115
1784,105287.25730926129
1785,124969.84770754608
1786,144647.87763426945
1787,162020.81486544403
1788,61775.30311045907
1789,100968.20767885854
1790,83003.30102402884
1791,187870.89194685675
1792,151651.87280990483
1793,132311.2225934129
1794,150375.46833307267
1795,133910.68113427804
1796,130516.87417382027
1797,118942.43876383535
1798,124650.67490093892
1799,108931.54502994544
1800,128163.11355055572
1801,127723.82606098927
1802,142390.19467358437
1803,151226.60466400615
1804,142906.81276963977
1805,137688.5831490908
1806,116666.9579247842
1807,141339.36387609856
1808,121289.88144470238
1809,120691.85463515266
1810,147020.28730750864
1811,109981.23909864486
1812,106222.45295957448
1813,123979.90156051547
1814,96748.67385182735
1815,51904.911034135795
1816,102122.09101030907
1817,122578.8715801502
1818,158779.95317877948
1819,126853.1366256802
1820,68408.92089397786
1821,120828.48031467148
1822,154717.53439538364
1823,60760.55612716544
1824,139908.74970206458
1825,139680.036820906
1826,106094.63737551884
1827,105448.79764616763
1828,140048.24571131752
1829,126734.81113016458
1830,144337.13201212752
1831,160789.41825418858
1832,94569.71095966101
1833,140440.9979731477
1834,125257.14563565872
1835,135936.8490951738
1836,127176.28032733053
1837,92841.96893420296
1838,122172.84874139447
1839,97332.32677928993
1840,163193.0252040832
1841,144471.14481174285
1842,91771.35962718568
1843,134077.42800186636
1844,138374.34358099705
1845,140227.92460525528
1846,152169.37001082275
1847,166146.04416522157
1848,49236.86038219748
1849,117032.05084609964
1850,118572.00823059124
1851,157386.09258883083
1852,126175.45041025756
1853,130202.89266877524
1854,172473.45097093255
1855,147926.94017599043
1856,221927.52386321736
1857,148668.05891374534
1858,141670.9547562621
1859,121330.4765930116
1860,157124.32996511165
1861,121038.5997239655
1862,300977.3663930979
1863,297130.82895703235
1864,297218.5920240926
1865,342681.8076117883
1866,340715.74771740835
1867,247033.8197069556
1868,316450.16045581567
1869,203091.7264516797
1870,251670.67451904502
1871,252989.8844911213
1872,172976.08405900345
1873,227562.4238067545
1874,141882.24596906744
1875,207370.769619257
1876,196488.49389425348
1877,214062.66763784
1878,212557.26352991755
1879,131204.30811920084
1880,136603.86347933472
1881,237619.8035344961
1882,254241.30315468134
1883,194714.5548570566
1884,211686.4632265031
1885,259416.2675137444
1886,307379.4443916341
1887,210724.88609132686
1888,286397.94199251774
1889,165151.8321524762
1890,128474.370651063
1891,139648.39788716406
1892,103444.75894104964
1893,134026.61626432653
1894,121784.24326948416
1895,135200.33640529533
1896,125853.49696072866
1897,111574.60432140523
1898,110653.88321614287
1899,145076.86371164475
1900,143911.0949696325
1901,167860.0778932861
1902,133081.90882713627
1903,209967.80508938723
1904,135357.77658721074
1905,188803.6227238607
1906,162808.38763126443
1907,210907.10068390766
1908,112652.66305402527
1909,139285.09377762824
1910,124377.67593984166
1911,201932.65588949702
1912,261183.3875772287
1913,142477.79068668306
1914,69109.00114274608
1915,323606.7425565574
1916,48041.27633723508
1917,258486.07379375535
1918,137952.81037738273
1919,164070.94693397317
1920,150581.58293947167
1921,406815.24341974646
1922,330989.1769734595
1923,219248.9402503945
1924,205696.16728703925
1925,215450.10426830326
1926,386168.0211271792
1927,135671.44361813468
1928,160016.53257364902
1929,119851.26286300602
1930,133682.5188207341
1931,145771.99577269223
1932,139655.46507497362
1933,173474.95363019992
1934,180033.2061437519
1935,173691.45220421336
1936,186169.4189539298
1937,181217.82698734885
1938,175514.7988103391
1939,241726.02422155903
1940,194801.68728802959
1941,174556.11339103055
1942,189287.52139037257
1943,204437.069636863
1944,328922.7720980432
1945,371048.5656228152
1946,139264.56503380515
1947,320692.9455900422
1948,172902.95689896288
1949,240978.33363707652
1950,182701.831095877
1951,272627.32223410363
1952,210291.63549530503
1953,168867.0147950685
1954,194078.1448932182
1955,125796.10923864704
1956,300668.8430795406
1957,156263.05339966094
1958,299622.7851442181
1959,136412.74903296828
1960,113125.94080659481
1961,120879.83733694506
1962,92282.02127461786
1963,105440.96074837945
1964,104111.6687296359
1965,149730.5211058225
1966,148810.77989608448
1967,295405.55677806406
1968,415961.71786016336
1969,379108.0860620614
1970,427719.170879848
1971,445519.43511895905
1972,364506.4606092909
1973,279089.84167323797
1974,315920.5613559739
1975,442489.325598587
1976,269393.0202086947
1977,359651.2401055994
1978,374587.89686851465
1979,317185.4918052213
1980,187009.39571623658
1981,338327.4107114331
1982,227669.52270000012
1983,210183.70519269453
1984,170955.7045969126
1985,204915.25580698682
1986,204141.75990001924
1987,179534.62902473062
1988,178505.32034365204
1989,193672.03650520695
1990,215394.8070062201
1991,231386.0257374309
1992,218413.38455704376
1993,174297.13445197677
1994,244110.72795440909
1995,184917.77918358822
1996,252461.79528618147
1997,316034.8624600088
1998,328537.0859944553
1999,261599.15327530625
2000,298812.9970169494
2001,259864.722824762
2002,233884.81200729884
2003,251361.60262780645
2004,265041.23356592626
2005,229370.71719330907
2006,231035.1178168128
2007,246351.1549713672
2008,216637.9334340913
2009,194644.19862597025
2010,195193.3591242395
2011,144675.31891342154
2012,180420.68647684285
2013,185686.53634390328
2014,190867.465065519
2015,201774.39996945998
2016,196000.02247849476
2017,203129.426072158
2018,125897.82925710361
2019,134120.67579996205
2020,105655.4806587023
2021,108484.42706703703
2022,179429.18400007507
2023,146827.65958575963
2024,241728.99729805533
2025,355110.0445379694
2026,177743.85997098804
2027,153647.35042382564
2028,154543.4766437988
2029,171474.0066549969
2030,276951.9684370085
2031,257342.91258740876
2032,284128.4399858704
2033,278617.7278743155
2034,166146.47836466422
2035,208482.84729362253
2036,201358.92562096193
2037,210897.1676074046
2038,311748.41202131956
2039,224128.7261080494
2040,357929.7883247437
2041,287436.8453053061
2042,204837.77908481928
2043,168773.8076248701
2044,177293.09433156086
2045,207103.91601953414
2046,131019.11515627844
2047,144859.8771380698
2048,139642.4108471909
2049,130321.62447723073
2050,180138.54704246917
2051,107625.23186798989
2052,130959.3087085787
2053,144391.86369781828
2054,93827.71662939804
2055,158707.15943732153
2056,145681.48947601652
2057,117926.64545334969
2058,219178.38170947167
2059,128521.63386895834
2060,166428.72011003495
2061,173744.04450185064
2062,129304.82261344313
2063,116914.37587207812
2064,136236.05961801356
2065,125807.50999280268
2066,175208.05865260682
2067,120207.11177883041
2068,129990.65428199718
2069,86487.67908961832
2070,112981.65599952155
2071,95325.43932790063
2072,137128.62194846183
2073,134512.89567008012
2074,179888.57375280376
2075,146374.30441582602
2076,124168.35424917318
2077,153007.55972306934
2078,124417.4977330776
2079,131244.57084076456
2080,116955.91154629645
2081,121440.10242071179
2082,112936.19594943438
2083,142774.68518420422
2084,109331.8577658421
2085,119230.73821510603
2086,131493.0100517999
2087,119533.67163929385
2088,99151.67794040091
2089,85628.16535762291
2090,129397.3578091789
2091,117964.63954862014
2092,128170.18452142224
2093,134383.01429810436
2094,124956.53349849473
2095,145996.3521128254
2096,85778.47773668259
2097,98336.16788910083
2098,148011.32928704252
2099,58567.63821469163
2100,89609.0272829907
2101,116838.58771726275
2102,134948.46930714246
2103,103322.05392856091
2104,133960.83500966238
2105,134151.8991871452
2106,72650.3411194361
2107,229785.99497572667
2108,119124.96324746493
2109,112449.2940232111
2110,131881.18286613535
2111,156368.17102828666
2112,140980.81085834652
2113,121230.14195316088
2114,117340.69071541785
2115,161185.03066363
2116,115576.65870016075
2117,146419.17480570273
2118,119078.26674151032
2119,109710.19360382872
2120,122351.21791589241
2121,101229.01319353336
2122,104476.33886091759
2123,87373.76159015168
2124,173063.52289943444
2125,132399.3504885454
2126,153463.51863311042
2127,161513.49444937895
2128,131064.75524612707
2129,103519.6439301464
2130,141663.78835534933
2131,155667.68494032588
2132,111453.05610455148
2133,122107.66709410847
2134,122457.2954644286
2135,107930.31190270114
2136,67660.19625135702
2137,112925.6653398652
2138,141023.39183442655
2139,152436.10762900193
2140,141430.3220233623
2141,150543.12653579892
2142,132334.9946041983
2143,145587.39487848544
2144,114649.10847591756
2145,133693.22614516036
2146,160909.1282707364
2147,148104.3084472094
2148,132879.41044261886
2149,148006.8751990704
2150,217403.52678753005
2151,123515.73236655387
2152,185458.62851707023
2153,164356.48663565304
2154,104172.24649582512
2155,135163.88455892066
2156,266564.1651772303
2157,229819.39018718302
2158,237393.54624316227
2159,218311.22781369076
2160,176094.72503967964
2161,245853.78544230145
2162,399314.7694185704
2163,349746.11051432975
2164,250344.46288074486
2165,187150.75077321412
2166,149977.60032525097
2167,218257.2178139549
2168,205459.97913313165
2169,197364.91809499022
2170,222141.54571473805
2171,154160.62878700873
2172,139883.66202642978
2173,171265.45048738664
2174,235592.45393363675
2175,297646.1602368366
2176,327083.0565154485
2177,247606.36575123845
2178,218003.92446251085
2179,139722.5653584031
2180,206982.3292880929
2181,189905.52191787283
2182,222374.11541606486
2183,197682.26132416457
2184,127085.24115435778
2185,131300.2180185184
2186,147324.0812165859
2187,154562.68091487463
2188,161753.88160796728
2189,227420.94758241784
2190,79886.88490549111
2191,77037.41353835422
2192,88272.21888337443
2193,111496.94128558812
2194,103519.29241789908
2195,111248.92109086741
2196,115363.07057998625
2197,112785.95225360776
2198,156960.1078381152
2199,171623.54980762853
2200,136882.1917431331
2201,140399.44452047758
2202,216598.48282960991
2203,149688.67191847367
2204,175656.78692775546
2205,106301.20191936627
2206,131331.46813466778
2207,209544.97408809513
2208,228989.97593866856
2209,209129.71789209498
2210,123359.19373541338
2211,119548.20482058551
2212,117999.99512287772
2213,108919.73613015737
2214,138671.01436715384
2215,108025.14877739789
2216,149138.90408393802
2217,82693.39583030826
2218,77838.68933411226
2219,77340.40442156732
2220,78725.8574484177
2221,323404.7615550647
2222,247265.93000685205
2223,272824.98444572603
2224,212286.7309473074
2225,126620.71973322808
2226,187239.38893405758
2227,200679.99641771792
2228,285027.379131716
2229,242380.05450465434
2230,158586.07743820644
2231,219037.12458890412
2232,180623.553046895
2233,175086.10464545028
2234,259882.8717855455
2235,222163.8299554469
2236,274562.49702484504
2237,343829.61856467836
2238,200694.58184418458
2239,120004.58671086993
2240,163196.88358256427
2241,155960.0237923667
2242,129086.80356094858
2243,130173.63572461293
2244,101060.79126668279
2245,99809.70505491814
2246,147921.669440969
2247,105468.69525901938
2248,119902.50613129903
2249,123531.29673815712
2250,134179.2517052481
2251,112165.53065013025
2252,175253.16799889787
2253,156665.97312875095
2254,178164.59441875806
2255,192128.5765398056
2256,188020.3548474308
2257,203999.3042451501
2258,172233.41349911393
2259,177302.24657617524
2260,152544.94086041523
2261,190457.4652234614
2262,216727.66923050236
2263,346337.97003085015
2264,423642.17587616545
2265,169404.78693151585
2266,292234.6368635074
2267,365333.29507445596
2268,392522.18629632494
2269,152629.3380984325
2270,187364.75553194503
2271,217274.91410162122
2272,209617.86358039395
2273,163934.28164411112
2274,173891.0290105735
2275,166354.30750905242
2276,185204.01881139306
2277,188028.29746117233
2278,149641.02776575545
2279,129780.43211404275
2280,116199.44925422128
2281,174223.4563675278
2282,183122.30239269804
2283,101403.48668885553
2284,114568.90656525969
2285,145918.55660127298
2286,124632.77874282685
2287,349369.15558177483
2288,280253.6563592703
2289,375537.2707936528
2290,430362.2983607838
2291,326870.11135074135
2292,412658.5707369472
2293,443210.6567463202
2294,411129.25879081426
2295,431634.62833049445
2296,264751.6644269365
2297,324071.3677641051
2298,319706.975951306
2299,394675.5499754604
2300,321726.3209366553
2301,285633.95421106584
2302,235185.38486516173
2303,242509.29498825225
2304,238490.92598740527
2305,183551.51036166097
2306,182933.97686850242
2307,189716.7322055644
2308,215193.35461818552
2309,286822.24772303464
2310,209885.8399524473
2311,196658.98503524135
2312,174991.09307978643
2313,175821.60515436917
2314,175302.29528837407
2315,179523.4101921661
2316,191951.96280073575
2317,182525.769001712
2318,182674.23005948766
2319,181690.77744573148
2320,190673.41058413623
2321,247411.15826059258
2322,175643.66566147018
2323,179828.4803822576
2324,174798.61198537634
2325,210132.22101269328
2326,171104.23527185834
2327,208209.63178416563
2328,223741.9742595631
2329,185946.10925062685
2330,177300.5418611885
2331,361375.22611555964
2332,388413.7156240794
2333,312332.8574621641
2334,256079.2007744861
2335,267556.2099072472
2336,324071.0954589937
2337,211901.19329900632
2338,279792.6472501719
2339,224340.5462338881
2340,390691.9122934367
2341,216209.07805811355
2342,236329.7035601629
2343,221166.69658195143
2344,225194.9713263527
2345,235573.11905405717
2346,223809.27798919493
2347,203163.30583713864
2348,238603.2124847585
2349,167683.50665800038
2350,289594.1537464067
2351,258565.57331257584
2352,248128.44033857994
2353,235570.12283059637
2354,136264.1941041326
2355,147539.64492174142
2356,155002.93037539223
2357,199230.5231781157
2358,199822.2746163905
2359,123477.44411152911
2360,118271.44298690115
2361,136585.92943131225
2362,268350.86103808205
2363,142336.96214460165
2364,164799.13934330113
2365,226041.5988238695
2366,195240.46489646836
2367,218752.78813290736
2368,208160.12796370158
2369,215908.5385646522
2370,171745.24655210727
2371,169269.39149100566
2372,185553.56078151872
2373,281693.54148156586
2374,305652.7633704099
2375,250572.94290114185
2376,287974.9928494962
2377,377166.73485748307
2378,141720.7304240372
2379,198489.4802593781
2380,148754.65125760136
2381,158267.10103094685
2382,197503.0489898123
2383,203178.87346205013
2384,237851.0651039344
2385,159711.9871559134
2386,136592.2984442429
2387,135773.26180725332
2388,99374.09969175607
2389,121951.25098208395
2390,148015.2224581183
2391,134978.80757298376
2392,115018.38825088012
2393,168702.68566140957
2394,140415.14314708675
2395,204822.18419838996
2396,147267.86818792904
2397,215753.77722470122
2398,128682.50114470278
2399,56021.49182317633
2400,59808.43234607364
2401,116068.48682915002
2402,138213.05003297472
2403,128657.68633417277
2404,147549.93096977656
2405,162253.99635984367
2406,141499.05047138603
2407,128211.72757569871
2408,144191.2883683052
2409,126648.56980369527
2410,176131.22326673465
2411,116306.90117432637
2412,154068.2767617789
2413,130328.87017368998
2414,141877.4595572191
2415,125434.9494024834
2416,126989.13324609729
2417,133223.69613145656
2418,128632.24179932626
2419,123501.50093395352
2420,124999.57279455336
2421,146925.65468882254
2422,110005.49942445014
2423,131240.00734673822
2424,150470.89274070403
2425,203315.93586024106
2426,133534.24426809596
2427,136772.7396186803
2428,177946.58247689644
2429,114358.15477055877
2430,130557.41799624196
2431,108587.3173301004
2432,141374.91875047173
2433,144510.60792872452
2434,139452.63981468393
2435,150642.75485445393
2436,111491.66917078327
2437,107256.7109559229
2438,124979.25947045833
2439,110534.8793377916
2440,123087.7570435524
2441,105793.03379927587
2442,99530.04153252987
2443,126499.82004285239
2444,124979.33230190107
2445,89438.7134731663
2446,132091.18461871744
2447,198684.63182207104
2448,142067.1852477579
2449,113479.59339486675
2450,154271.01358435047
2451,127644.55694455688
2452,205999.0167481962
2453,100980.05334521872
2454,126852.86882597125
2455,117111.62431084733
2456,142714.63593457264
2457,124534.69391908818
2458,123422.18779881035
2459,107481.6954903399
2460,135483.78041791715
2461,124998.16434616777
2462,135522.12024068044
2463,127652.57607262245
2464,177703.8380255578
2465,133044.82437833573
2466,117162.68932321535
2467,148368.4076856907
2468,87771.81990803855
2469,82825.77369029586
2470,184738.7600995216
2471,205987.6062757907
2472,173281.65005432456
2473,118272.37425834128
2474,95619.71546276544
2475,215705.09393861517
2476,108749.06662132162
2477,126521.36972300283
2478,154911.36738895063
2479,109370.94927792154
2480,148026.9871048576
2481,126015.19967426581
2482,132308.97323989336
2483,114022.06545184365
2484,123562.17009969568
2485,121719.54948128283
2486,155643.02198002592
2487,179823.2580031286
2488,163510.68029235105
2489,144041.95700788577
2490,154330.0767599422
2491,96105.59700346034
2492,187224.18047935035
2493,152294.61559080202
2494,153353.55263007196
2495,88667.43894761038
2496,236137.89589936603
2497,152265.92011034212
2498,106300.49197701836
2499,91612.53745637667
2500,128486.31912352594
2501,139921.82434432485
2502,146790.6529473725
2503,99887.41252233383
2504,179148.842185717
2505,219417.15815753533
2506,254483.760341723
2507,297429.7285098597
2508,255726.88563187156
2509,217021.6512949448
2510,225946.4071516079
2511,180445.1671440395
2512,206129.71761626168
2513,220141.2153362882
2514,253284.3328963113
2515,148279.44825553845
2516,166022.4347581173
2517,137115.24861106902
2518,151849.27884070057
2519,223524.84352316894
2520,211337.99943995886
2521,191990.76407887074
2522,223494.9027075194
2523,129415.90008555516
2524,137633.48328718133
2525,144977.19872777953
2526,138340.4164050068
2527,123058.85251468136
2528,129316.28107417874
2529,132742.6673650427
2530,122143.07640352457
2531,242594.74760914524
2532,224155.60936222735
2533,196000.9641018041
2534,236168.0190658931
2535,311573.01780812815
2536,228097.24968187232
2537,237726.22586540846
2538,185541.13217148083
2539,192587.1762630657
2540,179442.81942257448
2541,185828.11489810617
2542,163739.31089676722
2543,127272.6697730674
2544,130938.61831693421
2545,133997.0803751473
2546,137228.8386853699
2547,141307.60034538675
2548,155551.06909566637
2549,159817.63710225353
2550,319067.50596530223
2551,143786.61643456304
2552,129987.2764209091
2553,78798.76339840767
2554,104553.50371464268
2555,121622.01223453249
2556,98696.47284562713
2557,109903.29178060289
2558,150834.63686986547
2559,128569.10234305602
2560,134776.14166147567
2561,138814.26979792726
2562,128791.00136612832
2563,144493.60221925323
2564,183652.46848925928
2565,130612.96031399933
2566,157399.2214657836
2567,115994.42525013727
2568,192786.20887927365
2569,198901.60479983373
2570,122389.60599698349
2571,170394.04944085664
2572,179063.88553562117
2573,210404.40181479012
2574,276087.3004280731
2575,136139.36488968207
2576,127105.2398719457
2577,157245.06498794645
2578,84994.80762724334
2579,61788.70962148485
2580,123802.73142742958
2581,128531.6837113822
2582,125719.7267221132
2583,281543.38365842006
2584,168248.08094496425
2585,179091.42834992122
2586,209863.53365974405
2587,201601.66123170513
2588,150862.6767003696
2589,150893.60251586832
2590,221613.93693238788
2591,218305.6570628699
2592,220379.6023999201
2593,260541.7084860154
2594,176696.6944326857
2595,215314.98667669893
2596,329291.09229953773
2597,190232.86836428024
2598,284763.79373875126
2599,328690.24069570814
2600,167359.40725656538
2601,150347.54950628735
2602,81429.17516161516
2603,90619.98352638767
2604,85420.41164885774
2605,79771.65420574545
2606,145772.91637857343
2607,188586.1966226929
2608,211216.36050881364
2609,167331.1998320598
2610,112454.07770584764
2611,130173.66903789686
2612,156954.2354331763
2613,131345.54995191458
2614,123455.7774037484
2615,154587.50330628778
2616,147750.73403384277
2617,183743.32584375018
2618,200981.7236078113
2619,205589.68768433566
2620,185351.20007770555
2621,180417.45720210802
2622,184527.00336367768
2623,244258.83913547188
2624,284789.1156000749
2625,317464.728666559
2626,171337.62173792004
2627,176838.7777420331
2628,427313.8820367202
2629,475652.53256516944
2630,343340.15941019787
2631,444369.6881129436
2632,402934.4681414985
2633,311838.1864508589
2634,395416.3623000902
2635,158250.68378794624
2636,185166.27374902717
2637,177286.508165142
2638,261673.67169015808
2639,187327.66031048188
2640,151758.9971001568
2641,104452.28012999927
2642,194789.32912780016
2643,105169.81492095212
2644,122366.09078657726
2645,101411.04480186877
2646,93699.10844112776
2647,98539.60516627932
2648,139508.1299685435
2649,148788.82306603983
2650,145714.9509349542
2651,147960.26971895364
2652,411585.83840918477
2653,243612.30167268965
2654,242089.48024670954
2655,377987.30144221865
2656,317066.1389528407
2657,342546.739537955
2658,292060.3744922056
2659,313445.57473840826
2660,348911.3807690646
2661,335771.60203405755
2662,343658.33660689235
2663,275117.27193489805
2664,277233.1810855563
2665,317200.6955426697
2666,281569.5034432939
2667,168592.79318632637
2668,184449.07408983298
2669,177734.26060546128
2670,288171.7655515235
2671,187737.38981216028
2672,189472.11376203838
2673,212976.45151216048
2674,208200.0453074753
2675,167532.52704218277
2676,193090.94685155115
2677,200495.3952857588
2678,260396.1190486087
2679,270674.58690401627
2680,276961.2750538565
2681,407930.5630588867
2682,332589.3851865823
2683,493578.53615836304
2684,299663.2438351858
2685,346355.8012152549
2686,251204.5813917214
2687,325603.89660924656
2688,220662.0584741697
2689,216056.09541486631
2690,426265.28241669916
2691,188306.55249933773
2692,135957.65486118037
2693,194863.11850775243
2694,137926.03695809867
2695,195624.70255499613
2696,189000.3790901133
2697,190749.86105535712
2698,204637.08026916618
2699,175059.82705886292
2700,162039.5653898143
2701,156748.38706837982
2702,113044.75036267539
2703,142677.27392863415
2704,140286.81789200197
2705,118868.56771826354
2706,118302.97080138787
2707,127390.54914527446
2708,131212.76343903027
2709,109883.59623044038
2710,125234.07317613688
2711,277059.0616420291
2712,374687.0380950733
2713,174362.475209563
2714,152279.09922507082
2715,168115.46468618736
2716,153509.13853855952
2717,189591.11843882478
2718,229008.27324358738
2719,155119.35185525208
2720,175494.30294019575
2721,138193.00557785862
2722,166067.3123162723
2723,153349.84911830057
2724,128165.6855828925
2725,131961.31354683707
2726,142915.33658550194
2727,175209.85710197172
2728,172269.47299637168
2729,152004.4832677084
2730,143885.94251291102
2731,123887.30652292298
2732,123046.54694539051
2733,156179.36987974227
2734,149591.0049006889
